,eso_f1_0,eso_f1_1,eso_f1_2,eso_f1_3,eso_f1_4,eso_f2_0,eso_f2_1,eso_f2_2,eso_f2_3,eso_f2_4,eso_f3_0,eso_f3_1,eso_f3_2,eso_f3_3,eso_f3_4,eso_f4_0,eso_f4_1,eso_f4_2,eso_f4_3,eso_f4_4,eso_f5_0,eso_f5_1,eso_f5_2,eso_f5_3,eso_f5_4,eso_f6_0,eso_f6_1,eso_f6_2,eso_f6_3,eso_f6_4,eso_f7_0,eso_f7_1,eso_f7_2,eso_f7_3,eso_f7_4,eso_f8_0,eso_f8_1,eso_f8_2,eso_f8_3,eso_f8_4,eso_f9_0,eso_f9_1,eso_f9_2,eso_f9_3,eso_f9_4,eso_f10_0,eso_f10_1,eso_f10_2,eso_f10_3,eso_f10_4,eso_f11_0,eso_f11_1,eso_f11_2,eso_f11_3,eso_f11_4,eso_f12_0,eso_f12_1,eso_f12_2,eso_f12_3,eso_f12_4,eso_f13_0,eso_f13_1,eso_f13_2,eso_f13_3,eso_f13_4,eso_f14_0,eso_f14_1,eso_f14_2,eso_f14_3,eso_f14_4,eso_f15_0,eso_f15_1,eso_f15_2,eso_f15_3,eso_f15_4,eso_f16_0,eso_f16_1,eso_f16_2,eso_f16_3,eso_f16_4,eso_f17_0,eso_f17_1,eso_f17_2,eso_f17_3,eso_f17_4,eso_f18_0,eso_f18_1,eso_f18_2,eso_f18_3,eso_f18_4,eso_f19_0,eso_f19_1,eso_f19_2,eso_f19_3,eso_f19_4,eso_f20_0,eso_f20_1,eso_f20_2,eso_f20_3,eso_f20_4,eso_f21_0,eso_f21_1,eso_f21_2,eso_f21_3,eso_f21_4,eso_f22_0,eso_f22_1,eso_f22_2,eso_f22_3,eso_f22_4,eso_f23_0,eso_f23_1,eso_f23_2,eso_f23_3,eso_f23_4,eso_f24_0,eso_f24_1,eso_f24_2,eso_f24_3,eso_f24_4,eso_f25_0,eso_f25_1,eso_f25_2,eso_f25_3,eso_f25_4,eso_f26_0,eso_f26_1,eso_f26_2,eso_f26_3,eso_f26_4,eso_f27_0,eso_f27_1,eso_f27_2,eso_f27_3,eso_f27_4,eso_f28_0,eso_f28_1,eso_f28_2,eso_f28_3,eso_f28_4,eso_f29_0,eso_f29_1,eso_f29_2,eso_f29_3,eso_f29_4,eso_f30_0,eso_f30_1,eso_f30_2,eso_f30_3,eso_f30_4
699,481135780.5951422,326407938.45395476,287339346.3304496,392193338.132445,653626481.1269954,1.0140716141010765e+17,5.804618912595138e+19,2.436319329848646e+17,1.43819413671819e+18,3.5704388291591767e+18,33205.752528156874,40316.195353809344,22661.749665716656,32944.075676709836,50580.81820930926,476.8837963824048,499.2070892728642,494.18912351245854,497.8300339429467,529.0444319997334,633.0004987103878,598.5737368026597,603.429282382718,583.192801644616,580.3868743208211,644.1548591869333,640.253743517616,638.4097000064353,633.2057118384253,637.9969775091525,922.9891822118587,952.7951007702217,935.5841436254445,962.5315771109429,938.1952971609759,888.3363545825032,900.9843844333518,892.5213929751137,924.4883718920044,935.51011739128,2129.3785870119477,2315.1355952810545,2640.5099100487855,2837.659962784601,2211.797812535223,4301.194334636202,4684.208776493759,4085.2089896261023,4637.358106444139,4527.35219379983,1272.9711691972852,1335.8857708267783,1283.4648361698191,1277.5791191741241,1355.1333077490365,18030162.47470834,16715322.642644696,17321385.532716267,13409810.14383135,21797177.459749907,1188802.1859358414,1786531.103455705,1712224.5358263568,440406.7214381494,1119475.720874958,6203.312143736821,21359.658271868233,3796.6192156858247,32704.285999413823,27104.29091277012,39770.54984874722,227875.21896581212,171079.59802049614,107852.61558085021,132975.78675465158,2310.5164096227986,2324.4240680068124,2757.7813900790024,2143.3950582100283,2492.5989265514713,1907.0531873179957,2174.279195553333,2021.3144666570365,2184.3731607800937,1848.4399637397007,110517.21798804647,71906.16108025803,75421.96088640805,103967.1217250255,168373.55198126595,468161.3349401596,705128.2222832696,790017.2156576313,388741.4629745561,383467.68022474163,2562.9171870485725,2244.5131084152745,2446.680720574756,2279.5856909930753,2453.1463508675884,2414.4704625749346,2408.235315451174,2394.8477215732614,2380.5666152622275,2383.326127906462,2327.016068023662,2324.883457664506,2328.174479983716,2331.3964922388627,2323.051176502321,2787.4648997464546,2748.4672622496955,2728.8863223328885,2732.468858473012,2770.6420297210834,2950.98934663924,2965.3811238994663,2938.220564897446,2930.9580750611235,2967.8417986489553,2932.765943391928,2895.2115982580194,2906.1419677359468,2890.598433439103,2927.9012916464144,2940.6544061591367,3044.83298974021,3080.789658377345,3215.0643055652968,2909.754203942044,3236.023859223831,3225.61235415569,3249.1977275258814,3221.7197318686185,3217.2267704766246,3252.45441406024,3256.7314251427492,3287.564761160223,3250.6023704136433,3288.678508116226,3714.511985244936,3837.916441114954,3772.779712407273,3792.17623560913,3838.192008861886,1650646.0823376277,680831.1436510859,1900476.4155382363,2583408.3404144123,1858127.299957477
700,481135780.5951422,326407938.45395476,287339346.3304496,392193338.132445,653626481.1269954,1.0140447960420771e+17,5.8041451339636425e+19,2.436319329848646e+17,1.43819413671819e+18,3.5698320438164726e+18,33205.71465036032,40314.54158665664,22661.749665716656,32944.075676709836,50580.352758129,476.8837963824048,499.2057301084933,494.18912351245854,497.8298617012473,529.0444319997334,632.9970085371405,598.5737368026597,603.42501230883,583.192801644616,580.378622209522,644.1548591869333,640.2527026079545,638.4097000064353,633.2057118384253,637.9969775091525,922.9891822118587,952.7951007702217,935.5841436254445,962.5315771109429,933.4696760200786,888.3327304341261,900.9843844333518,892.5213929751137,924.4883718920044,935.51011739128,2129.3785870119477,2315.1355952810545,2640.5099100487855,2837.659962784601,2211.797812535223,4301.194334636202,4684.208776493759,4085.2089896261023,4637.3331688053,4527.35219379983,1272.9711691972852,1335.8857708267783,1283.4631749131163,1277.5781156185083,1355.1333077490365,18016577.592114136,16715322.642644696,17317080.83197113,13409810.14383135,21795636.338857904,1188802.1859358414,1782066.3988783022,1712224.5358263568,440406.7214381494,1119475.720874958,6203.312143736821,21359.658271868233,3795.317676530084,32704.285999413823,27104.29091277012,39770.54984874722,227875.21896581212,170932.4806823627,107852.61558085021,132975.78675465158,2310.4713047247133,2324.4240680068124,2757.7813900790024,2143.3950582100283,2492.5989265514713,1904.6858177033469,2174.204694231971,2021.3144666570365,2184.3731607800937,1848.435625188414,110517.21798804647,71906.16108025803,75421.96088640805,103967.1217250255,168353.94688673786,468161.3349401596,705128.2222832696,788066.9217554923,388741.4629745561,383467.68022474163,2562.9171870485725,2244.5131084152745,2446.680720574756,2279.5856909930753,2453.1463508675884,2414.46988398503,2408.2349879363596,2394.8477215732614,2380.5666152622275,2383.326127906462,2327.016068023662,2324.882416064528,2328.174479983716,2331.3964922388627,2323.049662497973,2787.4648997464546,2748.4668289433926,2728.885902629649,2732.468858473012,2770.6420297210834,2950.98934663924,2965.3811238994663,2938.2180553173444,2930.9580750611235,2967.8417986489553,2932.7655175478867,2895.2115982580194,2906.1417783410343,2890.5983198558483,2927.900959116929,2940.6544061591367,3044.8317336387554,3074.7765691196846,3215.0643055652968,2909.754203942044,3236.023859223831,3225.6114526324372,3249.1977275258814,3221.7195995726547,3217.225671218107,3252.4524717806453,3256.7314251427492,3287.564761160223,3249.961395067595,3288.678508116226,3714.511985244936,3837.916441114954,3772.770363539277,3792.17623560913,3838.192008861886,1650646.0823376277,680831.1436510859,1900476.4155382363,2583408.3404144123,1858127.299957477
701,481135780.5951422,326407938.45395476,287339346.3304496,392193338.132445,653626481.1269954,1.0140187703107616e+17,5.8036806267654504e+19,2.436319329848646e+17,1.43819413671819e+18,3.5692353996068746e+18,33205.67738706911,40312.91074767685,22661.749665716656,32944.075676709836,50579.894064460386,476.8837963824048,499.2043897350791,492.28802675132715,497.82969228821764,529.0444319997334,632.993652779297,598.5737368026597,603.4208516244254,583.192801644616,580.3705159272752,644.1548591869333,640.2517256193082,638.4097000064353,633.2057118384253,637.9969775091525,922.9891822118587,952.7951007702217,928.8340039260353,962.5315771109429,933.4272381934579,888.3291566416796,900.9843844333518,892.5213929751137,924.4883718920044,935.51011739128,2129.3785870119477,2315.1355952810545,2640.5099100487855,2837.659962784601,2211.797812535223,4301.194334636202,4684.208776493759,4085.2089896261023,4637.309208690183,4527.35219379983,1267.7822641703563,1335.8857708267783,1283.461540427849,1277.577126486458,1350.2492534704913,18014255.732429553,16715322.642644696,17312857.974684708,13409810.14383135,21794163.755041204,1188802.1859358414,1777698.8726104936,1712224.5358263568,440406.7214381494,1119475.720874958,6203.312143736821,21359.658271868233,3794.0719836335734,32704.285999413823,27104.29091277012,39770.54984874722,227875.21896581212,170789.6945515045,107852.61558085021,132975.78675465158,2310.4268390551906,2324.4240680068124,2757.7813900790024,2143.3950582100283,2492.5989265514713,1904.6483214762902,2174.130664265792,2021.3144666570365,2184.3731607800937,1848.4312721360886,110517.21798804647,71906.16108025803,75421.96088640805,103967.1217250255,168338.30266036163,468161.3349401596,705128.2222832696,786152.6720491382,388741.4629745561,383467.68022474163,2562.9171870485725,2244.5131084152745,2446.680720574756,2279.5856909930753,2453.1463508675884,2414.4693331033186,2408.2346674146265,2394.8477215732614,2380.5666152622275,2381.924271910617,2327.016068023662,2324.5844247426808,2328.174479983716,2331.3964922388627,2323.0481824662425,2787.4648997464546,2748.466402971061,2728.885490865126,2732.468858473012,2770.6420297210834,2950.98934663924,2965.3811238994663,2938.215582320286,2928.8335565292396,2967.8417986489553,2932.7650973262625,2895.2115982580194,2906.1415915144216,2890.598207673646,2927.900631455461,2940.6544061591367,3044.830498866872,3074.7765691196846,3215.0643055652968,2909.754203942044,3236.023859223831,3225.610564687644,3249.1977275258814,3221.719497087911,3217.2245874904456,3252.450564364308,3256.7314251427492,3287.1306225403932,3249.961395067595,3288.327331512348,3714.511985244936,3837.916441114954,3772.7623851791404,3788.7310950407596,3838.192008861886,1650646.0823376277,680831.1436510859,1900476.4155382363,2583408.3404144123,1858127.299957477
702,481135780.5951422,326407938.45395476,287339346.3304496,392193338.132445,653626481.1269954,9.83194738257625e+16,5.80322517829497e+19,2.4033635827568618e+17,1.43819413671819e+18,3.568648706099172e+18,33205.64072746338,40311.30253514467,22661.749665716656,32944.075676709836,50579.442020415416,476.8837963824048,495.181198597959,492.28802675132715,497.8295256519909,529.0444319997334,632.9904273105086,598.5737368026597,603.4167974931569,583.192801644616,580.362552586011,644.1548591869333,640.2508100803686,638.4097000064353,633.2057118384253,637.9969775091525,922.9891822118587,952.7951007702217,928.7973411822912,962.5315771109429,933.3884698698585,888.325632476617,900.9843844333518,892.5213929751137,924.4883718920044,935.51011739128,2129.3785870119477,2315.1355952810545,2640.5099100487855,2837.659962784601,2211.797812535223,4301.194334636202,4684.208776493759,4085.2089896261023,4637.286196010698,4527.35219379983,1266.1449739606276,1335.8857708267783,1283.4599322274032,1277.5761515571062,1350.2492534704913,18011972.21167934,16715322.642644696,17308715.223518558,13409810.14383135,21792757.534162425,1188802.1859358414,1773426.2364299987,1712224.5358263568,440406.7214381494,1119475.720874958,6203.312143736821,21359.658271868233,3792.8803804658046,32704.285999413823,26005.986052101784,39770.54984874722,227875.21896581212,170651.1195674238,107852.61558085021,132975.78675465158,2310.38300304888,2324.4240680068124,2757.7813900790024,2143.3950582100283,2480.210052407365,1904.6107040921984,2174.0595046690546,2021.3144666570365,2184.3731607800937,1848.426925532331,110517.21798804647,71906.16108025803,75421.96088640805,103967.1217250255,168326.4694468963,468161.3349401596,705128.2222832696,784273.72554433,388741.4629745561,383467.68022474163,2562.9171870485725,2244.5131084152745,2446.680720574756,2279.5856909930753,2453.1463508675884,2414.468809035614,2408.23435372356,2394.8477215732614,2380.5666152622275,2381.924271910617,2327.016068023662,2324.5844247426808,2328.174479983716,2331.3964922388627,2323.046735595033,2787.4648997464546,2748.4659841935254,2728.8850868714,2732.468858473012,2770.6420297210834,2950.98934663924,2965.3811238994663,2938.213145333846,2928.8335565292396,2966.841541698579,2932.764682653087,2895.2115982580194,2906.141407219956,2890.5980968760928,2927.9003085842032,2940.6544061591367,3044.8292850185976,3074.7765691196846,3215.0643055652968,2909.754203942044,3236.023859223831,3225.609690095938,3249.1977275258814,3221.7194232752254,3217.2235190618803,3252.4486911097347,3256.7314251427492,3287.1306225403932,3249.961395067595,3288.327331512348,3714.511985244936,3837.916441114954,3772.752069974808,3788.7310950407596,3838.192008861886,1650646.0823376277,680831.1436510859,1900476.4155382363,2583408.3404144123,1858127.299957477
703,481135780.5951422,326407938.45395476,287339346.3304496,392193338.132445,653626481.1269954,9.83194738257625e+16,5.8027785815440015e+19,1.867853252256427e+17,9.494594414297599e+17,3.568071776897918e+18,33205.60466079391,40309.71664506169,22661.749665716656,32944.075676709836,50578.99651991318,476.8837963824048,495.18032654964406,492.28802675132715,497.82936174177155,529.0444319997334,632.9873281572465,598.5737368026597,603.4128471458757,579.2095626361975,579.3931659527631,644.1548591869333,640.2499536108003,638.4097000064353,633.2057118384253,637.9969775091525,922.9891822118587,949.8076043967208,928.7613230915799,962.5315771109429,933.3532392656358,888.322157221475,900.9843844333518,892.5213929751137,924.4883718920044,935.51011739128,2129.3785870119477,2315.1355952810545,2640.5099100487855,2837.659962784601,2211.797812535223,4200.588760047278,4684.208776493759,4085.2089896261023,4637.2641015622485,4527.35219379983,1266.1449739606276,1335.8857708267783,1283.4583498353581,1277.5751906125959,1350.2492534704913,18009726.322443746,16715322.642644696,17304650.88132429,13409810.14383135,21791415.564199194,1188802.1859358414,1769246.2586932098,1712224.5358263568,440406.7214381494,1119475.720874958,6203.312143736821,21359.658271868233,3791.741161913377,32704.285999413823,26005.986052101784,39770.54984874722,227875.21896581212,170516.6388844392,107852.61558085021,132975.78675465158,2310.339787295244,2324.4240680068124,2757.7813900790024,2143.3950582100283,2480.210052407365,1904.5717619689515,2173.987617199996,2021.3144666570365,2184.3731607800937,1848.422702540062,110517.21798804647,71906.16108025803,75421.96088640805,103967.1217250255,168318.3019432583,468161.3349401596,705128.2222832696,782429.3551262949,388741.4629745561,383467.68022474163,2562.9171768985734,2244.5131084152745,2446.680720574756,2279.5856909930753,2453.1463508675884,2412.2339789098573,2408.2340467046088,2394.8477215732614,2380.5666152622275,2381.924271910617,2327.016068023662,2324.5844247426808,2328.174479983716,2331.3964922388627,2323.0453210919336,2787.4648997464546,2748.4655724747336,2728.884690484836,2732.468858473012,2770.6420297210834,2950.98934663924,2965.3811238994663,2938.2107437954937,2928.8335565292396,2966.841541698579,2932.7642734552387,2895.2115982580194,2906.1412254221646,2890.5979874469954,2927.8999904266966,2940.6544061591367,3044.8280916965223,3074.7765691196846,3215.0643055652968,2909.754203942044,3236.023859223831,3225.6088286361537,3249.1977275258814,3221.719377030258,3217.222465704469,3252.446851330429,3256.7314251427492,3287.1306225403932,3249.878531434843,3288.327331512348,3714.511985244936,3834.06870331325,3772.739971247612,3788.7310950407596,3832.851994208474,1650646.0823376277,680831.1436510859,1900476.4155382363,2583408.3404144123,1858127.299957477
704,481135780.5951422,326407938.45395476,287339346.3304496,392193338.132445,653626481.1269954,9.83194738257625e+16,5.802340635025641e+19,1.867853252256427e+17,9.494594414297599e+17,3.5675044295482557e+18,33205.56917658069,40308.152774304486,22661.749665716656,32944.075676709836,50578.55745886268,476.8837963824048,495.1794667568113,492.28802675132715,497.8292005077937,528.5225809258584,632.9843514685474,598.5737368026597,603.4089978945444,579.2095626361975,579.3902739900263,644.1548591869333,640.2491539174168,638.4097000064353,633.2057118384253,637.9969775091525,922.9891822118587,949.8076043967208,928.7259361250261,962.5315771109429,933.3214183883184,888.3187301691049,900.9843844333518,892.5213929751137,924.4883718920044,935.51011739128,2129.3785870119477,2315.1355952810545,2451.863832791276,2837.659962784601,2211.797812535223,4200.588760047278,4684.208776493759,4085.2089896261023,4637.2428970402325,4527.35219379983,1266.1449739606276,1335.8857708267783,1283.4567927852875,1277.5742434389942,1350.2492534704913,18007517.371925738,16715322.642644696,17300663.290181167,13409810.14383135,21790135.79354944,1188802.1859358414,1765156.7631043808,1712224.5358263568,440406.7214381494,1119475.720874958,6203.312143736821,21359.658271868233,3790.6526709694585,32704.285999413823,26005.986052101784,39770.54984874722,227875.21896581212,170386.13886331505,107852.61558085021,132975.78675465158,2310.2971825370887,2324.4240680068124,2757.7813900790024,2143.3950582100283,2477.7639445325053,1904.538740864166,2173.917417184078,2021.3144666570365,2184.3731607800937,1848.4186286612214,108083.63065834407,71906.16108025803,75421.96088640805,103967.1217250255,168313.65925324202,468161.3349401596,705128.2222832696,717538.7941780761,388741.4629745561,383467.68022474163,2562.915935427295,2244.5131084152745,2446.680720574756,2279.5856909930753,2453.1463508675884,2412.232334494235,2408.2337462031705,2391.347507982728,2380.5666152622275,2381.924271910617,2327.016068023662,2324.5844247426808,2328.174479983716,2331.3964922388627,2323.043938184732,2787.4648997464546,2748.4651676814624,2728.8843015451225,2732.468858473012,2770.6420297210834,2950.98934663924,2965.3811238994663,2938.208377152408,2928.8335565292396,2966.841541698579,2932.7638696604536,2895.2115982580194,2906.020083215303,2890.5978793703434,2927.899676907966,2940.6544061591367,3044.826918511387,3074.7765691196846,3215.0643055652968,2909.754203942044,3236.023859223831,3225.607980091315,3249.1977275258814,3221.719357282561,3217.2214271939565,3252.445044356086,3256.7314251427492,3287.070260168485,3249.878531434843,3288.327331512348,3714.511985244936,3834.031100336284,3772.739971247612,3788.7310950407596,3832.851994208474,1650646.0823376277,680831.1436510859,1900476.4155382363,2583408.3404144123,1858127.299957477
705,481135780.5951422,326407938.45395476,287339346.3304496,392193338.132445,653626481.1269954,9.83194738257625e+16,5.801911142604287e+19,1.867853252256427e+17,9.494594414297599e+17,3.5669464854432783e+18,33205.53426458416,40306.61061539586,22661.749665716656,32944.075676709836,50578.1247351687,476.8837963824048,494.90201657056724,492.28802675132715,497.8290419013351,528.5216772235225,631.8237274180076,598.5737368026597,603.4052471199095,579.2095626361975,577.1802202187855,644.1548591869333,640.2484087917142,638.4097000064353,633.2057118384253,637.9969775091525,922.9891822118587,949.8076043967208,928.6911696615806,943.2260601332877,933.2928830698617,888.3153506247643,900.9843844333518,892.5213929751137,924.4883718920044,935.51011739128,2129.3785870119477,2315.1355952810545,2451.863832791276,2837.659962784601,2211.797812535223,4200.588760047278,4684.208776493759,4085.2089896261023,4637.222554587308,4527.35219379983,1266.1449739606276,1335.8857708267783,1283.4552606204638,1277.5733098262087,1350.2492534704913,18005344.681618672,16715322.642644696,17296750.830424722,13409810.14383135,21788916.2293779,1188802.1859358414,1761155.6271107981,1712224.5358263568,440406.7214381494,1119475.720874958,6203.312143736821,21065.867253758952,3789.613297944323,32704.285999413823,26005.986052101784,39770.54984874722,227875.21896581212,170259.50889314996,107852.61558085021,132975.78675465158,2310.255179666958,2324.4240680068124,2755.764935456883,2143.3950582100283,2477.7639445325053,1904.5049048279398,2173.599616021305,2021.3144666570365,2184.3731607800937,1848.4145446885586,108010.77281519305,71906.16108025803,75421.96088640805,103967.1217250255,168312.40479083755,468161.3349401596,705128.2222832696,717335.4916856013,388741.4629745561,383467.68022474163,2562.914997529044,2244.5131084152745,2446.680720574756,2279.5856909930753,2453.1463508675884,2412.2307300655098,2408.233452068407,2391.347507982728,2380.5666152622275,2381.924271910617,2327.016068023662,2324.5844247426808,2328.174479983716,2331.3964922388627,2323.0425861183735,2787.4648997464546,2748.464769683075,2728.883919895924,2732.468858473012,2770.6420297210834,2950.98934663924,2965.3811238994663,2938.206044861321,2928.8335565292396,2966.5632645702685,2932.763471197848,2895.2115982580194,2906.0197572613038,2890.59777263028,2927.8993679543673,2931.1293846774897,3044.825765083073,3074.7765691196846,3215.0643055652968,2909.754203942044,3236.023859223831,3225.607144248595,3249.1977275258814,3221.719357282561,3217.1517648657205,3252.443269529194,3256.7314251427492,3287.070260168485,3249.441969817032,3288.327331512348,3714.511985244936,3833.9928660546416,3772.739971247612,3788.7310950407596,3832.851994208474,1650646.0823376277,680831.1436510859,1900476.4155382363,2583408.3404144123,1858127.299957477
706,481135780.5951422,326407938.45395476,287339346.3304496,374327532.84313226,653626481.1269954,5.7097796289320024e+16,5.801489913331866e+19,1.867853252256427e+17,9.494594414297599e+17,3.5663977697336095e+18,33205.49991475602,40305.089894108474,22661.749665716656,32944.075676709836,50577.69824860275,476.8837963824048,494.90146839097224,492.28802675132715,497.8288858746385,528.5207862494668,631.8185956402416,598.5737368026597,603.0316125170498,579.2095626361975,577.0628278775798,644.1548591869333,640.2477161055041,638.4097000064353,633.2057118384253,637.9969775091525,922.9891822118587,949.8076043967208,928.6570106618999,942.6516412057447,933.267512795264,888.3120179027967,900.9843844333518,892.5213929751137,924.4883718920044,935.51011739128,2129.3785870119477,2315.1355952810545,2451.863832791276,2837.659962784601,2211.797812535223,4200.588760047278,4684.208776493759,4085.2089896261023,4637.203047543728,4455.362836264852,1261.3313959884013,1335.8857708267783,1283.4537528936148,1277.57238956701,1350.2492534704913,17239032.13921532,16715322.642644696,17292911.919720173,13409810.14383135,21787754.936011527,1188802.1859358414,1757240.780616363,1712224.5358263568,440406.7214381494,1119475.720874958,6203.312143736821,21065.867253758952,3788.621479131681,32704.285999413823,26005.986052101784,39770.54984874722,227875.21896581212,170136.64134886628,107852.61558085021,132975.78675465158,2310.2137697247217,2324.4240680068124,2755.749946086725,2143.3950582100283,2477.7639445325053,1896.6465355821142,2173.5716593022503,2021.3144666570365,2180.414807830395,1848.4104720483865,107939.69074412342,71906.16108025803,75421.96088640805,103967.1217250255,168312.40479083755,468161.3349401596,705128.2222832696,717139.8828435639,388741.4629745561,383467.68022474163,2562.9126936811576,2244.5131084152745,2446.680720574756,2276.8070198612104,2453.1463508675884,2412.2291646150484,2408.23316415316,2391.347507982728,2380.5666152622275,2381.924271910617,2327.016068023662,2324.5844247426808,2328.174479983716,2331.3964922388627,2323.041264158244,2787.4648997464546,2748.4643783519814,2728.883545384463,2732.468858473012,2769.7062474154295,2950.98934663924,2964.6736268282684,2938.203746388133,2928.8335565292396,2966.5632645702685,2932.763077997049,2895.2115982580194,2906.019435645876,2890.5976672111465,2927.899063493586,2931.1293846774897,3044.8246310384393,3074.7765691196846,3212.9871693895466,2909.754203942044,3236.023859223831,3225.606320899063,3248.322925862519,3221.719357282561,3216.7795679744586,3252.441526208139,3256.7314251427492,3286.9578864436453,3249.441969817032,3288.327331512348,3714.511985244936,3833.958493985433,3772.739971247612,3788.7310950407596,3832.851994208474,1650646.0823376277,680831.1436510859,1900476.4155382363,2583408.3404144123,1858127.299957477
707,481135780.5951422,326407938.45395476,287339346.3304496,374327532.84313226,593137759.5112935,5.709485638090055e+16,5.801076761289608e+19,1.7935710987539997e+17,6.713606488792861e+17,3.4309046131640054e+18,33205.46611702977,40303.59030440843,22661.749665716656,32944.075676709836,50577.277900770874,476.8837963824048,494.9009280044144,492.28802675132715,497.8287323809376,528.5199078150955,631.8135974858819,598.5737368026597,603.0259726357714,579.2095626361975,577.0628278775798,644.1548591869333,640.2470738084255,638.4097000064353,633.2057118384253,637.9969775091525,922.9891822118587,949.8076043967208,928.6234473039088,942.1014798454303,933.2451907224017,888.3087313293681,900.9843844333518,892.5213929751137,924.4883718920044,932.3835675232644,2129.3785870119477,2315.1355952810545,2451.863832791276,2837.659962784601,2211.797812535223,4200.588760047278,4684.208776493759,4085.2089896261023,4637.184349854191,4455.362836264852,1261.3313959884013,1335.8857708267783,1283.452269166612,1277.5714824582199,1350.2492534704913,17236061.85168557,16715322.642644696,17289145.012122527,13409810.14383135,21786650.033352826,1188802.1859358414,1753410.2044853524,1712224.5358263568,440406.7214381494,1119475.720874958,6203.312143736821,21065.867253758952,3787.675695617635,32704.285999413823,26005.986052101784,39770.54984874722,227875.21896581212,170017.43153275587,107852.61558085021,132975.78675465158,2310.172943894437,2324.4240680068124,2754.654548778286,2143.3950582100283,2477.7639445325053,1896.6465355821142,2173.543102182767,2021.3144666570365,2180.414807830395,1848.406413581635,107870.33948369397,71906.16108025803,75421.96088640805,103967.1217250255,168312.40479083755,468161.3349401596,705128.2222832696,716951.7423357678,388741.4629745561,383467.68022474163,2562.9098873433873,2244.5131084152745,2446.680720574756,2276.8054748561435,2453.1463508675884,2412.2276371602634,2407.6449611088774,2391.347507982728,2380.5666152622275,2381.924271910617,2327.016068023662,2324.5844247426808,2328.174479983716,2331.3964922388627,2323.0399715871777,2787.4648997464546,2748.463993563294,2728.8831778614235,2732.468858473012,2769.705888601117,2950.98934663924,2958.8707684344636,2938.201481208015,2927.4952019699786,2966.5632645702685,2932.762689988734,2895.2115982580194,2906.019118310646,2890.597563097454,2927.1714823511084,2931.1293846774897,3044.8235160125064,3074.7765691196846,3212.9871693895466,2909.754203942044,3236.023859223831,3224.808285001279,3248.322925862519,3221.719357282561,3216.7786839540854,3252.439813765297,3256.7314251427492,3286.9578864436453,3249.441969817032,3288.327331512348,3714.511985244936,3833.9244187018685,3772.739971247612,3788.7310950407596,3832.851994208474,1650646.0823376277,680831.1436510859,1900476.4155382363,2583408.3404144123,1858127.299957477
708,471042798.5452433,326407938.45395476,287339346.3304496,374327532.84313226,593137759.5112935,5.709202594203376e+16,5.800671505435434e+19,1.7932488434235574e+17,6.713606488792861e+17,3.4303139875404114e+18,33205.43286194285,40302.11156946454,22661.749665716656,32944.075676709836,50576.863595148796,476.8837963824048,492.4622385336521,492.270812400227,497.828581374415,528.5190417349097,631.8087294769267,598.5737368026597,603.0204525758875,579.2095626361975,577.0628278775798,644.1548591869333,640.2464799248091,638.4097000064353,633.2057118384253,637.9969775091525,922.9891822118587,949.8076043967208,928.5904680227173,941.5750142594882,933.2258034898852,888.3054902411965,900.9843844333518,892.5213929751137,924.4883718920044,932.3835675232644,2129.3785870119477,2315.1355952810545,2451.863832791276,2837.659962784601,2211.797812535223,4200.588760047278,4684.208776493759,4085.2089896261023,4637.16643619678,4403.966746592823,1261.3313959884013,1335.8857708267783,1283.4508090103782,1277.5705883002329,1350.2492534704913,17233137.33979641,16715322.642644696,17285448.597229443,13409810.14383135,21785599.69538711,1188802.1859358414,1749661.9296205372,1712224.5358263568,440406.7214381494,1119475.720874958,6203.312143736821,21065.867253758952,3786.774471930494,32704.285999413823,26005.986052101784,39770.54984874722,227875.21896581212,169901.77757871378,107852.61558085021,132975.78675465158,2310.150941348954,2324.4240680068124,2754.654548778286,2143.3950582100283,2477.7639445325053,1896.6465355821142,2173.514331519144,2021.3144666570365,2180.414807830395,1848.402463456349,107802.675392584,71906.16108025803,75421.96088640805,103967.1217250255,168312.40479083755,468161.3349401596,705128.2222832696,716770.8515515598,388741.4629745561,383467.68022474163,2562.9084497400477,2244.5131084152745,2446.680720574756,2276.803375243405,2453.1463508675884,2412.2261467438852,2407.6449611088774,2391.347507982728,2380.5666152622275,2381.924271910617,2327.016068023662,2324.5844247426808,2327.099946102102,2330.0961623452804,2323.0387077056384,2787.4648997464546,2748.4636151944014,2728.882817180899,2732.468858473012,2769.7055368325227,2950.98934663924,2955.0279567135735,2938.199248805209,2927.4952019699786,2966.5632645702685,2932.5685147101285,2895.2115982580194,2906.018805198032,2890.597460273882,2927.1711894601594,2931.1293846774897,3044.822419648365,3074.7765691196846,3212.9871693895466,2909.754203942044,3236.023859223831,3224.8076858592717,3248.322925862519,3221.719357282561,3216.7778123570747,3252.4381315869214,3256.7314251427492,3286.9578864436453,3249.441969817032,3288.327331512348,3714.511985244936,3833.889749442342,3772.739971247612,3788.7310950407596,3832.851994208474,1650646.0823376277,680831.1436510859,1900476.4155382363,2583408.3404144123,1858127.299957477
