,Himmelblau_solution_0,Himmelblau_solution_1,Himmelblau_solution_2,Himmelblau_solution_3,Himmelblau_solution_4,Himmelblau_solution_5,Himmelblau_solution_6,Himmelblau_solution_7,Himmelblau_solution_8,Himmelblau_solution_9,Himmelblau_solution_10,Himmelblau_solution_11,Himmelblau_solution_12,Himmelblau_solution_13,Himmelblau_solution_14,Himmelblau_solution_15,Himmelblau_solution_16,Himmelblau_solution_17,Himmelblau_solution_18,Himmelblau_solution_19,Himmelblau_solution_20,Himmelblau_solution_21,Himmelblau_solution_22,Himmelblau_solution_23,Himmelblau_solution_24,Himmelblau_solution_25,Himmelblau_solution_26,Himmelblau_solution_27,Himmelblau_solution_28,Himmelblau_solution_29
393,-30644.81744884854,-30655.493375648246,-30190.67336249124,-30602.4240889188,-30307.63845824715,-30492.00562381614,-30659.040908494702,-30550.835343594117,-30595.698087338198,-30659.73294798879,-30651.765942213206,-30583.914776644342,-30566.226596847617,-30644.591301395063,-30552.841432104076,-30361.611997342065,-30575.86618621616,-30628.00756112415,-30636.442075960134,-30454.938328374606,-30644.418317202304,-30588.761464090705,-30528.948767629827,-30490.895877235693,-30343.517160388044,-30621.68106294651,-30662.083524450903,-30660.1046344541,-30282.08757439161,-30634.42757307962
394,-30647.620653909522,-30655.493375648246,-30190.67336249124,-30602.4240889188,-30307.63845824715,-30492.00562381614,-30659.040908494702,-30550.835343594117,-30595.698087338198,-30659.73294798879,-30651.765942213206,-30583.914776644342,-30567.490209017364,-30644.591301395063,-30552.841432104076,-30362.171165899577,-30575.86618621616,-30628.00756112415,-30636.442075960134,-30454.938328374606,-30644.418317202304,-30588.761464090705,-30528.948767629827,-30490.895877235693,-30343.517160388044,-30621.68106294651,-30662.083524450903,-30660.1046344541,-30282.08757439161,-30634.42757307962
395,-30647.620653909522,-30655.493375648246,-30190.67336249124,-30602.4240889188,-30307.63845824715,-30492.00562381614,-30659.040908494702,-30550.835343594117,-30595.698087338198,-30659.73294798879,-30651.765942213206,-30583.914776644342,-30574.644323390923,-30644.591301395063,-30552.841432104076,-30362.171165899577,-30575.86618621616,-30628.00756112415,-30636.442075960134,-30454.938328374606,-30644.418317202304,-30588.761464090705,-30528.948767629827,-30493.330799288204,-30343.517160388044,-30621.68106294651,-30662.083524450903,-30660.1046344541,-30283.92381992437,-30634.42757307962
396,-30647.620653909522,-30655.493375648246,-30190.67336249124,-30602.4240889188,-30307.63845824715,-30492.00562381614,-30659.040908494702,-30550.835343594117,-30595.698087338198,-30659.73294798879,-30651.765942213206,-30583.914776644342,-30574.644323390923,-30644.591301395063,-30552.841432104076,-30362.171165899577,-30575.86618621616,-30628.00756112415,-30636.442075960134,-30454.938328374606,-30644.418317202304,-30588.761464090705,-30528.948767629827,-30493.330799288204,-30343.517160388044,-30621.68106294651,-30662.083524450903,-30660.1046344541,-30288.541496793838,-30634.42757307962
397,-30651.335138811788,-30655.493375648246,-30190.67336249124,-30606.543038722444,-30307.63845824715,-30492.00562381614,-30659.040908494702,-30550.835343594117,-30595.698087338198,-30659.73294798879,-30651.765942213206,-30583.914776644342,-30574.644323390923,-30644.591301395063,-30552.841432104076,-30362.171165899577,-30575.86618621616,-30628.00756112415,-30636.442075960134,-30454.938328374606,-30644.418317202304,-30588.761464090705,-30528.948767629827,-30493.330799288204,-30343.517160388044,-30621.68106294651,-30662.083524450903,-30660.1046344541,-30288.541496793838,-30634.42757307962
398,-30651.335138811788,-30655.493375648246,-30190.67336249124,-30606.543038722444,-30307.63845824715,-30492.00562381614,-30659.040908494702,-30550.835343594117,-30595.698087338198,-30659.73294798879,-30651.765942213206,-30588.300418984538,-30574.644323390923,-30644.591301395063,-30552.841432104076,-30362.171165899577,-30575.86618621616,-30628.00756112415,-30636.442075960134,-30454.938328374606,-30644.418317202304,-30588.761464090705,-30528.948767629827,-30493.330799288204,-30343.517160388044,-30621.68106294651,-30662.083524450903,-30660.1046344541,-30288.541496793838,-30634.42757307962
399,-30651.335138811788,-30655.493375648246,-30190.67336249124,-30606.543038722444,-30307.63845824715,-30492.00562381614,-30659.040908494702,-30550.835343594117,-30595.698087338198,-30659.73294798879,-30651.765942213206,-30588.300418984538,-30574.644323390923,-30644.591301395063,-30552.841432104076,-30362.171165899577,-30575.86618621616,-30628.00756112415,-30636.442075960134,-30454.938328374606,-30644.418317202304,-30588.761464090705,-30528.948767629827,-30493.330799288204,-30343.517160388044,-30621.68106294651,-30662.083524450903,-30660.1046344541,-30288.541496793838,-30634.42757307962
400,-30651.335138811788,-30655.493375648246,-30190.67336249124,-30606.543038722444,-30307.63845824715,-30492.00562381614,-30659.040908494702,-30550.835343594117,-30595.698087338198,-30659.73294798879,-30651.765942213206,-30588.300418984538,-30574.644323390923,-30644.591301395063,-30552.841432104076,-30362.171165899577,-30575.86618621616,-30628.00756112415,-30636.442075960134,-30454.938328374606,-30649.06532006644,-30588.761464090705,-30528.948767629827,-30493.330799288204,-30343.517160388044,-30621.68106294651,-30662.083524450903,-30660.1046344541,-30288.541496793838,-30634.42757307962
401,-30651.335138811788,-30655.493375648246,-30190.67336249124,-30606.543038722444,-30307.63845824715,-30492.00562381614,-30659.040908494702,-30550.835343594117,-30595.698087338198,-30659.73294798879,-30651.765942213206,-30588.300418984538,-30574.644323390923,-30644.591301395063,-30552.841432104076,-30362.171165899577,-30575.86618621616,-30628.00756112415,-30636.442075960134,-30454.938328374606,-30649.06532006644,-30588.761464090705,-30528.948767629827,-30493.330799288204,-30343.517160388044,-30621.68106294651,-30662.083524450903,-30660.1046344541,-30288.541496793838,-30634.42757307962
402,-30651.335138811788,-30655.493375648246,-30199.791585196406,-30606.543038722444,-30307.63845824715,-30492.00562381614,-30659.040908494702,-30550.835343594117,-30595.698087338198,-30659.73294798879,-30651.765942213206,-30589.094862350838,-30574.644323390923,-30644.591301395063,-30552.841432104076,-30362.171165899577,-30575.86618621616,-30628.00756112415,-30636.442075960134,-30454.938328374606,-30649.423805343882,-30588.761464090705,-30528.948767629827,-30493.330799288204,-30343.517160388044,-30621.68106294651,-30662.083524450903,-30660.1046344541,-30288.541496793838,-30634.42757307962
403,-30651.335138811788,-30655.493375648246,-30199.791585196406,-30606.543038722444,-30307.63845824715,-30492.00562381614,-30659.040908494702,-30550.835343594117,-30595.698087338198,-30659.73294798879,-30651.765942213206,-30589.094862350838,-30574.644323390923,-30644.591301395063,-30554.235729165415,-30362.171165899577,-30575.86618621616,-30628.00756112415,-30636.442075960134,-30454.938328374606,-30649.423805343882,-30588.761464090705,-30528.948767629827,-30494.060496583494,-30343.517160388044,-30621.68106294651,-30662.083524450903,-30660.1046344541,-30288.541496793838,-30634.42757307962
404,-30651.335138811788,-30655.493375648246,-30199.791585196406,-30606.543038722444,-30307.63845824715,-30492.00562381614,-30659.040908494702,-30550.835343594117,-30596.742843991815,-30659.73294798879,-30651.765942213206,-30589.094862350838,-30574.644323390923,-30644.591301395063,-30554.235729165415,-30362.171165899577,-30575.86618621616,-30628.00756112415,-30636.442075960134,-30454.938328374606,-30649.423805343882,-30588.761464090705,-30528.948767629827,-30494.060496583494,-30343.517160388044,-30621.68106294651,-30662.083524450903,-30660.1046344541,-30288.541496793838,-30634.42757307962
405,-30651.335138811788,-30655.493375648246,-30199.791585196406,-30606.543038722444,-30307.63845824715,-30492.00562381614,-30660.088866159378,-30550.835343594117,-30596.742843991815,-30659.73294798879,-30651.765942213206,-30589.094862350838,-30574.644323390923,-30644.591301395063,-30554.235729165415,-30362.171165899577,-30575.86618621616,-30628.00756112415,-30636.442075960134,-30454.938328374606,-30649.423805343882,-30588.761464090705,-30528.948767629827,-30494.060496583494,-30343.517160388044,-30621.68106294651,-30662.083524450903,-30660.1046344541,-30288.541496793838,-30634.42757307962
406,-30651.335138811788,-30655.493375648246,-30199.791585196406,-30606.543038722444,-30307.63845824715,-30492.00562381614,-30660.088866159378,-30550.835343594117,-30596.742843991815,-30659.73294798879,-30651.765942213206,-30589.094862350838,-30574.644323390923,-30644.591301395063,-30554.235729165415,-30362.171165899577,-30575.86618621616,-30628.00756112415,-30636.442075960134,-30454.938328374606,-30649.423805343882,-30588.761464090705,-30528.948767629827,-30494.060496583494,-30343.517160388044,-30621.68106294651,-30662.083524450903,-30660.1046344541,-30288.541496793838,-30634.42757307962
407,-30651.335138811788,-30655.493375648246,-30199.791585196406,-30606.543038722444,-30311.515550640237,-30492.00562381614,-30660.088866159378,-30550.835343594117,-30596.742843991815,-30659.73294798879,-30651.765942213206,-30589.094862350838,-30574.644323390923,-30644.591301395063,-30554.235729165415,-30362.171165899577,-30575.86618621616,-30628.00756112415,-30636.442075960134,-30454.938328374606,-30649.423805343882,-30588.761464090705,-30528.948767629827,-30494.060496583494,-30343.517160388044,-30621.68106294651,-30662.34043233594,-30660.1046344541,-30288.541496793838,-30634.42757307962
408,-30651.335138811788,-30658.090837156073,-30199.791585196406,-30606.543038722444,-30311.515550640237,-30492.00562381614,-30660.088866159378,-30550.835343594117,-30596.742843991815,-30659.73294798879,-30651.765942213206,-30589.094862350838,-30574.644323390923,-30644.591301395063,-30554.235729165415,-30362.171165899577,-30575.86618621616,-30628.00756112415,-30636.442075960134,-30454.938328374606,-30649.423805343882,-30588.761464090705,-30528.948767629827,-30494.060496583494,-30343.517160388044,-30621.68106294651,-30662.34043233594,-30660.1046344541,-30288.541496793838,-30634.42757307962
409,-30651.335138811788,-30658.090837156073,-30199.791585196406,-30606.543038722444,-30311.515550640237,-30492.00562381614,-30660.54525725817,-30550.835343594117,-30596.742843991815,-30659.73294798879,-30651.765942213206,-30589.094862350838,-30575.50449554666,-30644.591301395063,-30554.235729165415,-30362.171165899577,-30575.86618621616,-30628.00756112415,-30636.442075960134,-30454.938328374606,-30649.423805343882,-30588.761464090705,-30528.948767629827,-30494.060496583494,-30343.517160388044,-30621.68106294651,-30662.34043233594,-30660.1046344541,-30288.541496793838,-30634.42757307962
410,-30651.335138811788,-30658.090837156073,-30199.791585196406,-30606.543038722444,-30311.515550640237,-30492.00562381614,-30660.54525725817,-30550.835343594117,-30596.742843991815,-30659.73294798879,-30651.765942213206,-30589.094862350838,-30575.50449554666,-30644.591301395063,-30554.235729165415,-30364.702282979917,-30575.86618621616,-30628.00756112415,-30636.442075960134,-30454.938328374606,-30649.423805343882,-30588.761464090705,-30528.948767629827,-30494.060496583494,-30343.517160388044,-30621.68106294651,-30662.34043233594,-30660.1046344541,-30288.541496793838,-30634.42757307962
411,-30651.335138811788,-30658.090837156073,-30206.120284485747,-30606.543038722444,-30311.515550640237,-30492.00562381614,-30660.54525725817,-30550.835343594117,-30596.742843991815,-30659.73294798879,-30651.765942213206,-30589.094862350838,-30575.50449554666,-30644.591301395063,-30554.235729165415,-30366.354725665435,-30575.86618621616,-30628.00756112415,-30636.442075960134,-30454.938328374606,-30649.423805343882,-30588.761464090705,-30528.948767629827,-30494.060496583494,-30343.517160388044,-30621.68106294651,-30662.34043233594,-30660.1046344541,-30288.541496793838,-30634.42757307962
412,-30651.335138811788,-30658.090837156073,-30206.120284485747,-30606.543038722444,-30311.515550640237,-30492.00562381614,-30660.54525725817,-30550.835343594117,-30596.742843991815,-30659.73294798879,-30651.765942213206,-30589.094862350838,-30575.50449554666,-30651.949304171205,-30554.235729165415,-30366.354725665435,-30575.86618621616,-30628.00756112415,-30636.442075960134,-30454.938328374606,-30649.423805343882,-30588.761464090705,-30528.948767629827,-30494.060496583494,-30343.517160388044,-30621.68106294651,-30662.34043233594,-30660.1046344541,-30290.66381084486,-30634.42757307962
413,-30651.335138811788,-30658.090837156073,-30206.88671003029,-30606.543038722444,-30311.515550640237,-30492.00562381614,-30660.54525725817,-30550.835343594117,-30596.742843991815,-30659.73294798879,-30651.765942213206,-30589.094862350838,-30578.7989738979,-30651.949304171205,-30554.235729165415,-30376.14475994681,-30575.86618621616,-30628.00756112415,-30636.442075960134,-30454.938328374606,-30649.423805343882,-30588.761464090705,-30528.948767629827,-30494.060496583494,-30343.517160388044,-30621.68106294651,-30662.34043233594,-30660.1046344541,-30290.66381084486,-30634.42757307962
414,-30651.335138811788,-30658.090837156073,-30206.88671003029,-30606.543038722444,-30314.76092182882,-30492.00562381614,-30660.54525725817,-30550.835343594117,-30596.742843991815,-30659.73294798879,-30651.765942213206,-30589.094862350838,-30578.7989738979,-30651.949304171205,-30554.235729165415,-30376.14475994681,-30575.86618621616,-30628.00756112415,-30640.642803643364,-30454.938328374606,-30649.423805343882,-30588.761464090705,-30528.948767629827,-30494.060496583494,-30343.517160388044,-30621.68106294651,-30662.34043233594,-30660.1046344541,-30290.66381084486,-30634.42757307962
415,-30651.335138811788,-30658.090837156073,-30209.08499922478,-30606.543038722444,-30314.76092182882,-30492.00562381614,-30660.54525725817,-30550.835343594117,-30596.742843991815,-30659.73294798879,-30651.765942213206,-30589.094862350838,-30578.7989738979,-30651.949304171205,-30554.235729165415,-30385.115515555364,-30575.86618621616,-30628.00756112415,-30640.642803643364,-30454.938328374606,-30649.423805343882,-30588.761464090705,-30528.948767629827,-30494.060496583494,-30343.517160388044,-30621.68106294651,-30662.34043233594,-30660.1046344541,-30290.66381084486,-30634.42757307962
416,-30651.335138811788,-30658.090837156073,-30209.08499922478,-30606.543038722444,-30315.277910031622,-30492.00562381614,-30660.54525725817,-30550.835343594117,-30596.742843991815,-30659.73294798879,-30651.765942213206,-30589.094862350838,-30578.7989738979,-30651.949304171205,-30554.235729165415,-30385.115515555364,-30575.86618621616,-30628.00756112415,-30640.642803643364,-30454.938328374606,-30649.423805343882,-30588.761464090705,-30528.948767629827,-30494.060496583494,-30343.517160388044,-30621.68106294651,-30662.34043233594,-30660.1046344541,-30290.66381084486,-30635.906417370374
417,-30651.335138811788,-30658.090837156073,-30209.08499922478,-30606.543038722444,-30315.65574540339,-30492.00562381614,-30660.54525725817,-30550.835343594117,-30596.742843991815,-30659.73294798879,-30652.012288087855,-30589.094862350838,-30578.7989738979,-30651.949304171205,-30554.235729165415,-30385.115515555364,-30575.86618621616,-30628.00756112415,-30640.642803643364,-30454.938328374606,-30649.423805343882,-30588.761464090705,-30528.948767629827,-30499.06925184447,-30343.517160388044,-30626.942722858163,-30662.34043233594,-30660.1046344541,-30290.66381084486,-30635.906417370374
418,-30651.335138811788,-30658.090837156073,-30209.08499922478,-30606.543038722444,-30315.65574540339,-30492.00562381614,-30660.54525725817,-30550.835343594117,-30596.742843991815,-30659.73294798879,-30652.012288087855,-30589.094862350838,-30578.7989738979,-30651.949304171205,-30555.77347048538,-30385.115515555364,-30575.86618621616,-30628.00756112415,-30640.642803643364,-30454.938328374606,-30649.423805343882,-30588.761464090705,-30528.948767629827,-30499.06925184447,-30343.517160388044,-30634.414895639566,-30662.34043233594,-30660.1046344541,-30290.66381084486,-30635.906417370374
419,-30651.335138811788,-30658.090837156073,-30209.08499922478,-30606.543038722444,-30315.65574540339,-30492.00562381614,-30660.54525725817,-30550.835343594117,-30596.742843991815,-30659.73294798879,-30652.012288087855,-30589.094862350838,-30578.7989738979,-30651.949304171205,-30555.77347048538,-30385.115515555364,-30575.86618621616,-30628.00756112415,-30640.642803643364,-30454.938328374606,-30649.423805343882,-30588.761464090705,-30528.948767629827,-30499.06925184447,-30343.517160388044,-30634.414895639566,-30662.34043233594,-30660.1046344541,-30290.66381084486,-30635.906417370374
420,-30651.335138811788,-30658.090837156073,-30209.08499922478,-30606.543038722444,-30315.65574540339,-30492.00562381614,-30660.54525725817,-30555.76478410566,-30596.742843991815,-30659.73294798879,-30656.839264343376,-30589.094862350838,-30578.7989738979,-30651.949304171205,-30555.77347048538,-30385.115515555364,-30575.86618621616,-30628.00756112415,-30640.642803643364,-30454.938328374606,-30649.423805343882,-30588.761464090705,-30528.948767629827,-30499.06925184447,-30343.517160388044,-30634.414895639566,-30662.34043233594,-30660.1046344541,-30290.66381084486,-30635.906417370374
421,-30651.335138811788,-30658.090837156073,-30209.08499922478,-30606.543038722444,-30324.633704109125,-30492.00562381614,-30660.54525725817,-30555.76478410566,-30596.742843991815,-30659.73294798879,-30656.839264343376,-30589.094862350838,-30578.7989738979,-30651.949304171205,-30555.77347048538,-30385.115515555364,-30575.86618621616,-30628.00756112415,-30640.642803643364,-30454.938328374606,-30649.423805343882,-30588.761464090705,-30528.948767629827,-30499.06925184447,-30343.517160388044,-30634.414895639566,-30662.34043233594,-30660.1046344541,-30290.66381084486,-30635.906417370374
422,-30651.335138811788,-30658.090837156073,-30209.08499922478,-30606.543038722444,-30324.633704109125,-30492.00562381614,-30660.54525725817,-30555.76478410566,-30596.742843991815,-30659.73294798879,-30656.839264343376,-30589.094862350838,-30578.7989738979,-30651.949304171205,-30555.77347048538,-30385.115515555364,-30575.86618621616,-30628.00756112415,-30640.642803643364,-30454.938328374606,-30649.423805343882,-30588.761464090705,-30528.948767629827,-30499.06925184447,-30343.517160388044,-30634.414895639566,-30662.34043233594,-30660.1046344541,-30290.66381084486,-30635.906417370374
423,-30651.335138811788,-30658.090837156073,-30209.08499922478,-30606.543038722444,-30324.633704109125,-30492.00562381614,-30660.54525725817,-30555.76478410566,-30596.742843991815,-30659.73294798879,-30656.839264343376,-30589.094862350838,-30578.7989738979,-30651.949304171205,-30555.77347048538,-30386.154230228607,-30575.86618621616,-30628.00756112415,-30640.642803643364,-30454.938328374606,-30649.423805343882,-30590.508759065888,-30528.948767629827,-30502.737225327008,-30343.517160388044,-30634.414895639566,-30662.34043233594,-30660.1046344541,-30290.66381084486,-30635.906417370374
424,-30651.335138811788,-30658.090837156073,-30209.08499922478,-30606.543038722444,-30324.633704109125,-30492.00562381614,-30660.54525725817,-30561.797488118773,-30596.742843991815,-30659.73294798879,-30656.839264343376,-30589.094862350838,-30578.7989738979,-30651.949304171205,-30555.77347048538,-30386.154230228607,-30575.86618621616,-30628.00756112415,-30640.642803643364,-30454.938328374606,-30649.423805343882,-30590.508759065888,-30528.948767629827,-30502.737225327008,-30343.517160388044,-30634.414895639566,-30662.34043233594,-30660.1046344541,-30290.66381084486,-30639.138227042495
425,-30651.335138811788,-30658.090837156073,-30209.08499922478,-30606.543038722444,-30324.633704109125,-30492.00562381614,-30660.54525725817,-30561.797488118773,-30596.742843991815,-30660.18163154531,-30656.839264343376,-30589.094862350838,-30579.944643594776,-30651.949304171205,-30555.77347048538,-30393.423387852774,-30575.86618621616,-30628.00756112415,-30640.642803643364,-30454.938328374606,-30649.423805343882,-30590.508759065888,-30528.948767629827,-30502.737225327008,-30343.517160388044,-30634.414895639566,-30662.34043233594,-30660.1046344541,-30290.66381084486,-30639.138227042495
426,-30651.335138811788,-30658.090837156073,-30209.08499922478,-30608.318468175403,-30327.26786445258,-30492.00562381614,-30660.54525725817,-30561.797488118773,-30596.742843991815,-30660.18163154531,-30656.839264343376,-30589.094862350838,-30579.944643594776,-30651.949304171205,-30555.77347048538,-30398.83545746687,-30575.86618621616,-30628.00756112415,-30640.642803643364,-30454.938328374606,-30649.423805343882,-30590.508759065888,-30528.948767629827,-30502.737225327008,-30343.517160388044,-30634.414895639566,-30662.34043233594,-30660.1046344541,-30290.66381084486,-30639.138227042495
427,-30651.335138811788,-30658.090837156073,-30226.13838039439,-30608.318468175403,-30333.860861959114,-30492.00562381614,-30660.54525725817,-30561.797488118773,-30596.742843991815,-30660.18163154531,-30656.839264343376,-30589.094862350838,-30579.944643594776,-30651.949304171205,-30555.77347048538,-30398.83545746687,-30575.86618621616,-30628.00756112415,-30640.642803643364,-30454.938328374606,-30649.423805343882,-30590.508759065888,-30528.948767629827,-30502.737225327008,-30343.517160388044,-30634.414895639566,-30662.34043233594,-30660.1046344541,-30290.66381084486,-30639.138227042495
428,-30651.335138811788,-30658.090837156073,-30241.322261588684,-30608.318468175403,-30333.860861959114,-30492.00562381614,-30660.54525725817,-30561.797488118773,-30596.742843991815,-30660.18163154531,-30656.839264343376,-30589.094862350838,-30579.944643594776,-30653.520136755193,-30558.359095296422,-30398.83545746687,-30575.86618621616,-30628.00756112415,-30640.642803643364,-30454.938328374606,-30649.423805343882,-30590.508759065888,-30528.948767629827,-30502.737225327008,-30343.517160388044,-30634.414895639566,-30662.34043233594,-30660.1046344541,-30290.66381084486,-30639.138227042495
429,-30651.335138811788,-30658.090837156073,-30241.322261588684,-30608.318468175403,-30333.929017148475,-30492.00562381614,-30660.54525725817,-30561.797488118773,-30596.742843991815,-30660.18163154531,-30656.839264343376,-30589.094862350838,-30579.944643594776,-30653.520136755193,-30558.359095296422,-30422.837629702226,-30575.86618621616,-30628.00756112415,-30640.642803643364,-30454.938328374606,-30649.423805343882,-30590.508759065888,-30528.948767629827,-30502.737225327008,-30343.517160388044,-30634.414895639566,-30662.34043233594,-30660.1046344541,-30290.66381084486,-30639.138227042495
430,-30651.335138811788,-30658.090837156073,-30241.322261588684,-30608.318468175403,-30333.929017148475,-30492.00562381614,-30660.54525725817,-30561.797488118773,-30596.742843991815,-30660.18163154531,-30656.839264343376,-30589.094862350838,-30579.944643594776,-30653.520136755193,-30558.359095296422,-30422.837629702226,-30575.86618621616,-30628.00756112415,-30640.642803643364,-30454.938328374606,-30649.423805343882,-30590.508759065888,-30528.948767629827,-30502.737225327008,-30343.517160388044,-30634.414895639566,-30664.345931802844,-30660.1046344541,-30290.66381084486,-30639.138227042495
431,-30651.335138811788,-30658.090837156073,-30241.322261588684,-30608.318468175403,-30333.929017148475,-30492.00562381614,-30660.54525725817,-30561.797488118773,-30596.742843991815,-30660.18163154531,-30656.839264343376,-30589.094862350838,-30579.944643594776,-30653.520136755193,-30558.359095296422,-30452.639412390763,-30575.86618621616,-30628.00756112415,-30640.642803643364,-30454.938328374606,-30649.423805343882,-30590.508759065888,-30528.948767629827,-30502.737225327008,-30343.517160388044,-30634.917554839303,-30664.345931802844,-30660.1046344541,-30290.66381084486,-30639.138227042495
432,-30651.335138811788,-30658.090837156073,-30241.322261588684,-30608.318468175403,-30333.929017148475,-30492.00562381614,-30660.54525725817,-30561.797488118773,-30596.742843991815,-30660.519563922775,-30656.839264343376,-30589.094862350838,-30579.944643594776,-30653.520136755193,-30558.359095296422,-30452.639412390763,-30575.86618621616,-30628.00756112415,-30640.642803643364,-30454.938328374606,-30649.423805343882,-30590.508759065888,-30528.948767629827,-30502.737225327008,-30343.517160388044,-30634.917554839303,-30664.345931802844,-30660.1046344541,-30290.66381084486,-30639.138227042495
433,-30651.335138811788,-30658.090837156073,-30241.322261588684,-30608.318468175403,-30345.860323192075,-30492.00562381614,-30660.54525725817,-30561.797488118773,-30596.742843991815,-30660.519563922775,-30656.839264343376,-30589.094862350838,-30579.944643594776,-30653.520136755193,-30558.359095296422,-30452.639412390763,-30575.86618621616,-30628.00756112415,-30640.642803643364,-30454.938328374606,-30649.423805343882,-30590.508759065888,-30528.948767629827,-30502.737225327008,-30343.517160388044,-30634.917554839303,-30664.345931802844,-30660.1046344541,-30290.66381084486,-30639.138227042495
434,-30651.335138811788,-30658.090837156073,-30241.322261588684,-30608.318468175403,-30345.860323192075,-30492.00562381614,-30660.54525725817,-30561.797488118773,-30596.742843991815,-30660.519563922775,-30656.839264343376,-30589.094862350838,-30579.944643594776,-30653.520136755193,-30558.359095296422,-30452.639412390763,-30575.86618621616,-30628.00756112415,-30640.642803643364,-30454.938328374606,-30649.423805343882,-30590.508759065888,-30528.948767629827,-30502.737225327008,-30343.517160388044,-30634.917554839303,-30664.345931802844,-30660.1046344541,-30290.66381084486,-30639.138227042495
435,-30651.335138811788,-30658.090837156073,-30241.322261588684,-30608.318468175403,-30345.860323192075,-30492.00562381614,-30660.54525725817,-30561.797488118773,-30596.742843991815,-30660.519563922775,-30656.839264343376,-30589.094862350838,-30579.944643594776,-30653.520136755193,-30558.359095296422,-30452.639412390763,-30575.86618621616,-30628.00756112415,-30640.642803643364,-30454.938328374606,-30650.32567677221,-30590.508759065888,-30528.948767629827,-30502.737225327008,-30343.517160388044,-30634.917554839303,-30664.345931802844,-30660.1046344541,-30290.66381084486,-30639.138227042495
436,-30651.335138811788,-30658.090837156073,-30241.322261588684,-30608.318468175403,-30345.860323192075,-30492.00562381614,-30661.9317368,-30561.797488118773,-30596.742843991815,-30660.519563922775,-30656.839264343376,-30589.094862350838,-30579.944643594776,-30653.520136755193,-30558.359095296422,-30452.639412390763,-30575.86618621616,-30628.00756112415,-30640.642803643364,-30454.938328374606,-30650.32567677221,-30590.508759065888,-30528.948767629827,-30502.737225327008,-30343.517160388044,-30634.917554839303,-30664.345931802844,-30660.1046344541,-30290.66381084486,-30639.138227042495
437,-30651.335138811788,-30658.090837156073,-30241.322261588684,-30608.318468175403,-30345.860323192075,-30492.175974419602,-30661.9317368,-30561.797488118773,-30596.742843991815,-30661.853553905064,-30656.839264343376,-30590.278475654864,-30579.944643594776,-30653.520136755193,-30558.359095296422,-30452.639412390763,-30575.86618621616,-30628.00756112415,-30640.642803643364,-30454.938328374606,-30650.32567677221,-30590.508759065888,-30528.948767629827,-30502.737225327008,-30344.201113539137,-30634.917554839303,-30664.345931802844,-30660.1046344541,-30290.66381084486,-30639.138227042495
438,-30651.335138811788,-30658.090837156073,-30241.322261588684,-30608.318468175403,-30345.860323192075,-30492.175974419602,-30661.9317368,-30561.797488118773,-30596.742843991815,-30661.853553905064,-30656.839264343376,-30590.278475654864,-30579.944643594776,-30653.520136755193,-30558.359095296422,-30459.513316379434,-30575.86618621616,-30628.00756112415,-30640.642803643364,-30454.938328374606,-30650.800820166238,-30590.508759065888,-30528.948767629827,-30502.737225327008,-30344.201113539137,-30634.917554839303,-30664.345931802844,-30660.1046344541,-30290.66381084486,-30639.138227042495
439,-30651.335138811788,-30658.090837156073,-30241.322261588684,-30608.318468175403,-30345.860323192075,-30499.07661697498,-30661.9317368,-30561.797488118773,-30596.742843991815,-30661.853553905064,-30656.839264343376,-30590.278475654864,-30579.944643594776,-30653.520136755193,-30558.359095296422,-30481.464811651622,-30575.86618621616,-30628.00756112415,-30640.642803643364,-30454.938328374606,-30650.800820166238,-30590.508759065888,-30528.948767629827,-30502.737225327008,-30344.827970996525,-30634.917554839303,-30664.345931802844,-30660.1046344541,-30290.66381084486,-30639.138227042495
440,-30651.335138811788,-30658.090837156073,-30241.322261588684,-30608.318468175403,-30345.860323192075,-30499.07661697498,-30661.9317368,-30561.797488118773,-30596.742843991815,-30661.853553905064,-30656.839264343376,-30590.278475654864,-30580.690742614013,-30653.520136755193,-30558.359095296422,-30481.464811651622,-30575.86618621616,-30628.00756112415,-30640.642803643364,-30454.938328374606,-30650.800820166238,-30590.508759065888,-30528.948767629827,-30502.737225327008,-30344.827970996525,-30634.917554839303,-30664.345931802844,-30660.1046344541,-30290.66381084486,-30639.138227042495
441,-30651.335138811788,-30658.090837156073,-30241.322261588684,-30608.318468175403,-30345.860323192075,-30499.07661697498,-30661.9317368,-30561.797488118773,-30596.742843991815,-30661.853553905064,-30656.839264343376,-30590.278475654864,-30580.690742614013,-30653.520136755193,-30558.359095296422,-30481.464811651622,-30575.86618621616,-30628.00756112415,-30640.642803643364,-30454.938328374606,-30650.800820166238,-30590.508759065888,-30528.948767629827,-30502.737225327008,-30344.827970996525,-30634.917554839303,-30664.345931802844,-30660.1046344541,-30290.66381084486,-30639.138227042495
442,-30651.335138811788,-30658.090837156073,-30241.322261588684,-30608.318468175403,-30345.860323192075,-30499.07661697498,-30661.9317368,-30561.797488118773,-30596.742843991815,-30661.853553905064,-30656.839264343376,-30590.278475654864,-30580.690742614013,-30653.520136755193,-30558.359095296422,-30481.464811651622,-30575.86618621616,-30628.00756112415,-30640.642803643364,-30454.938328374606,-30650.800820166238,-30590.508759065888,-30528.948767629827,-30502.737225327008,-30344.827970996525,-30634.917554839303,-30664.345931802844,-30660.1046344541,-30298.875680416248,-30639.138227042495
