,eso_F21_0,eso_F21_1,eso_F21_2,eso_F21_3,eso_F21_4,eso_F22_0,eso_F22_1,eso_F22_2,eso_F22_3,eso_F22_4,eso_F23_0,eso_F23_1,eso_F23_2,eso_F23_3,eso_F23_4,eso_F24_0,eso_F24_1,eso_F24_2,eso_F24_3,eso_F24_4,eso_F25_0,eso_F25_1,eso_F25_2,eso_F25_3,eso_F25_4,eso_F26_0,eso_F26_1,eso_F26_2,eso_F26_3,eso_F26_4,eso_F27_0,eso_F27_1,eso_F27_2,eso_F27_3,eso_F27_4,eso_F28_0,eso_F28_1,eso_F28_2,eso_F28_3,eso_F28_4
496,2438.2410409792224,2446.7741086158844,2435.848244796487,2437.1121696380433,2442.0872527913825,2361.4865121077582,2361.0496315433966,2349.9677567728886,2353.6314821448286,2350.182244905639,2859.4262063042747,2802.067118473975,2811.555862223192,2875.902927817686,2828.6452297330115,3029.0304241213994,2990.57947857778,2973.2095701620547,3059.1025181894543,3039.958911620372,2892.174473150235,2937.58215986151,2893.23191083598,2927.2856679401134,2921.0857487649137,3369.5234210846183,3206.732996961924,3413.0928060557526,3378.937473953846,3504.533796675928,3228.2741297826574,3251.7504418378776,3221.956404502371,3227.0521599590047,3253.727707965443,3319.444512405309,3317.359027862649,3274.773855387766,3300.8831754046196,3329.4835118061264
497,2434.8199248490246,2446.7741086158844,2435.848244796487,2437.1121696380433,2441.1990733511248,2361.4865121077582,2361.0496315433966,2349.9677567728886,2353.6314821448286,2350.182244905639,2859.4262063042747,2802.067118473975,2811.555862223192,2875.902927817686,2828.6452297330115,3029.0304241213994,2990.57947857778,2973.2095701620547,3059.1025181894543,3039.958911620372,2892.174473150235,2937.573387094481,2893.2304586554997,2927.2434902449404,2921.0857487649137,3369.5234210846183,3192.5983175645247,3413.0928060557526,3378.937473953846,3504.533796675928,3228.2741297826574,3251.7171143513906,3220.507028953256,3227.0521599590047,3253.727707965443,3319.2227852787455,3317.359027862649,3274.773855387766,3300.4599395988707,3329.4835118061264
498,2434.8199248490246,2446.7741086158844,2435.848244796487,2437.1121696380433,2441.1990733511248,2361.4865121077582,2361.0496315433966,2349.9677567728886,2351.216509051129,2350.182244905639,2859.4262063042747,2802.067118473975,2811.555862223192,2866.455673490291,2828.6452297330115,3029.0304241213994,2990.57947857778,2973.2095701620547,3059.1025181894543,3039.958911620372,2892.174473150235,2937.5648137298485,2893.2274212397533,2927.204658634237,2921.0857487649137,3369.5234210846183,3192.5983175645247,3413.0928060557526,3378.937473953846,3499.7384957869463,3227.9364964170754,3251.7171143513906,3220.506246961142,3227.0521599590047,3253.727707965443,3318.6729680849776,3316.40751944369,3273.879390548376,3300.4599395988707,3329.4835118061264
499,2434.8199248490246,2446.7741086158844,2435.848244796487,2437.1121696380433,2441.1990733511248,2361.4865121077582,2361.0496315433966,2349.9677567728886,2351.216509051129,2350.182244905639,2859.4262063042747,2802.067118473975,2811.555862223192,2866.455673490291,2828.6452297330115,3029.0304241213994,2990.57947857778,2973.2095701620547,3059.1025181894543,3039.958911620372,2892.174473150235,2937.5561840305886,2893.0444282902336,2927.168943883691,2920.5279977836294,3369.5234210846183,3192.5983175645247,3400.1921582663927,3378.937473953846,3499.7384957869463,3227.9364964170754,3251.7171143513906,3220.5058673879007,3227.0521599590047,3253.727707965443,3318.6729680849776,3316.40751944369,3273.879390548376,3298.5480328491776,3329.4835118061264
500,2434.8199248490246,2446.7741086158844,2435.848244796487,2437.1121696380433,2441.1990733511248,2361.2197735995596,2361.0496315433966,2349.9677567728886,2351.216509051129,2350.182244905639,2859.4262063042747,2802.067118473975,2811.555862223192,2866.455673490291,2828.6452297330115,3029.0304241213994,2990.57947857778,2973.2095701620547,3059.1025181894543,3039.958911620372,2892.174473150235,2937.5391555521455,2893.0441654596925,2927.1360389348524,2920.519280208152,3369.5234210846183,3192.5983175645247,3400.1921582663927,3378.937473953846,3499.7384957869463,3227.9364964170754,3251.7171143513906,3220.5058673879007,3227.0521599590047,3253.727707965443,3318.6729680849776,3316.40751944369,3273.879390548376,3298.5480328491776,3329.4835118061264
501,2434.8199248490246,2446.7741086158844,2435.848244796487,2437.1121696380433,2441.1990733511248,2361.1422331975864,2361.0496315433966,2349.9677567728886,2351.216509051129,2350.182244905639,2859.4262063042747,2802.067118473975,2811.555862223192,2866.455673490291,2828.6452297330115,3029.0304241213994,2990.57947857778,2973.2095701620547,3059.1025181894543,3039.958911620372,2891.809795064366,2937.514457403391,2892.824762229735,2927.105590919656,2920.5133101969705,3369.5234210846183,3192.5983175645247,3400.1921582663927,3378.937473953846,3474.812678124673,3227.9364964170754,3251.7171143513906,3220.5058673879007,3227.0521599590047,3253.727707965443,3318.151913863738,3315.6644736442445,3273.879390548376,3298.5480328491776,3329.103026055237
502,2434.8199248490246,2446.7741086158844,2435.848244796487,2437.1121696380433,2441.1990733511248,2361.1422331975864,2360.6329815788486,2349.9677567728886,2351.216509051129,2350.182244905639,2856.6277430038504,2802.067118473975,2811.555862223192,2862.400989635925,2828.6452297330115,3029.0304241213994,2990.57947857778,2973.2095701620547,3059.1025181894543,3039.958911620372,2891.809795064366,2937.492014824769,2892.8186423816414,2927.0772323314186,2920.510421140208,3369.5234210846183,3192.5983175645247,3400.1921582663927,3378.937473953846,3474.812678124673,3227.9364964170754,3251.7171143513906,3220.5058673879007,3227.0521599590047,3253.727707965443,3318.151913863738,3315.6644736442445,3273.879390548376,3298.5480328491776,3328.8924090881073
503,2434.8199248490246,2446.7741086158844,2435.848244796487,2437.1121696380433,2441.1990733511248,2360.016714094444,2360.6329815788486,2349.9677567728886,2351.216509051129,2350.182244905639,2856.6277430038504,2802.067118473975,2811.555862223192,2862.400989635925,2828.6452297330115,3029.0304241213994,2990.57947857778,2973.2095701620547,3059.1025181894543,3039.958911620372,2891.809795064366,2937.4715491545535,2892.279415374701,2927.0506079433594,2920.508842649374,3369.5234210846183,3192.5983175645247,3400.1921582663927,3378.937473953846,3470.9467750167446,3227.9364964170754,3251.7171143513906,3220.5058673879007,3227.0521599590047,3253.727707965443,3318.151913863738,3315.6644736442445,3273.879390548376,3298.042006052052,3328.757407100615
504,2434.8199248490246,2446.7741086158844,2435.848244796487,2437.1121696380433,2441.1990733511248,2359.5903862401415,2360.6329815788486,2349.5809580348373,2351.216509051129,2350.182244905639,2856.6277430038504,2802.067118473975,2811.555862223192,2855.9155530801136,2828.6452297330115,3029.0304241213994,2990.57947857778,2973.2095701620547,3059.1025181894543,3039.958911620372,2891.809795064366,2937.452969287776,2892.258853045093,2927.025395393874,2920.5084619885224,3369.5234210846183,3192.5983175645247,3398.2271915968345,3378.530336990503,3470.9467750167446,3227.9364964170754,3251.7171143513906,3220.5058672559967,3227.0521599590047,3253.727707965443,3317.1519004382935,3315.6644736442445,3273.879390548376,3298.042006052052,3328.757407100615
505,2434.8199248490246,2446.7741086158844,2435.848244796487,2437.1121696380433,2441.1990733511248,2359.5903862401415,2360.6329815788486,2349.5809580348373,2351.216509051129,2350.182244905639,2856.6277430038504,2802.067118473975,2811.555862223192,2855.9155530801136,2828.6452297330115,3029.0304241213994,2990.57947857778,2973.2095701620547,3059.1025181894543,3039.958911620372,2891.809795064366,2937.4361183434175,2892.24349682218,2927.0013187182153,2920.5084619885224,3369.5234210846183,3192.5983175645247,3398.2271915968345,3378.530336990503,3461.993440058549,3227.9364964170754,3251.7171143513906,3220.5058672559967,3227.0521599590047,3253.727707965443,3315.625853088385,3315.6644736442445,3273.879390548376,3298.042006052052,3328.757407100615
506,2434.8199248490246,2446.7741086158844,2435.848244796487,2437.1121696380433,2433.5687207144524,2359.5903862401415,2360.6329815788486,2349.5809580348373,2351.216509051129,2350.182244905639,2856.6277430038504,2802.067118473975,2811.555862223192,2855.9155530801136,2828.6452297330115,3029.0304241213994,2990.57947857778,2969.185288804166,3059.1025181894543,3039.958911620372,2891.809795064366,2937.4207939747466,2892.2326621542315,2926.978155645989,2920.5084619885224,3369.5234210846183,3192.5983175645247,3398.2271915968345,3378.530336990503,3461.993440058549,3227.9364964170754,3251.7171143513906,3220.5058672559967,3227.0521599590047,3253.727707965443,3315.4854721754373,3315.6644736442445,3273.879390548376,3295.661424393036,3328.757407100615
507,2434.8199248490246,2446.7741086158844,2435.848244796487,2437.1121696380433,2433.5687207144524,2359.5665218804347,2360.6329815788486,2349.5809580348373,2351.216509051129,2350.182244905639,2856.6277430038504,2802.067118473975,2811.555862223192,2855.9155530801136,2828.6452297330115,3029.0304241213994,2990.57947857778,2969.185288804166,3059.1025181894543,3039.958911620372,2891.809795064366,2937.367527969068,2892.223290660714,2926.804324545085,2920.5084619885224,3343.163125449064,3192.5983175645247,3398.2271915968345,3378.530336990503,3443.4426186479477,3227.740982014492,3251.7171143513906,3220.5058672559967,3227.0521599590047,3253.727707965443,3315.4854721754373,3315.6644736442445,3273.879390548376,3295.661424393036,3328.757407100615
508,2434.8199248490246,2446.7741086158844,2435.848244796487,2437.1121696380433,2433.5687207144524,2359.5665218804347,2360.6329815788486,2349.5809580348373,2351.216509051129,2350.182244905639,2856.6277430038504,2802.067118473975,2811.555862223192,2855.9155530801136,2828.6452297330115,3029.0304241213994,2985.4143728039217,2969.185288804166,3059.1025181894543,3039.958911620372,2891.809795064366,2937.366068281895,2892.2155470135017,2926.770107252543,2920.5084619885224,3343.163125449064,3192.5983175645247,3398.2271915968345,3378.530336990503,3443.4426186479477,3227.740982014492,3251.7171143513906,3219.6401860394417,3226.269834411555,3253.727707965443,3315.4854721754373,3315.6644736442445,3273.879390548376,3295.661424393036,3328.510421416926
509,2434.8199248490246,2446.7741086158844,2435.848244796487,2433.9860772249126,2433.5687207144524,2359.5665218804347,2360.6329815788486,2349.5809580348373,2350.0928334770547,2350.182244905639,2856.6277430038504,2802.067118473975,2811.555862223192,2855.9155530801136,2828.6452297330115,3029.0304241213994,2985.4143728039217,2969.185288804166,3056.8057547799126,3039.958911620372,2891.809795064366,2937.3646802054564,2892.2095301617055,2926.69630644184,2920.5084619885224,3343.163125449064,3189.2011335976995,3398.2271915968345,3373.9399021963063,3443.4426186479477,3227.740982014492,3251.7171143513906,3219.560807861544,3226.086403450855,3253.727707965443,3315.4854721754373,3315.6644736442445,3273.879390548376,3295.661424393036,3322.826701249832
510,2434.8199248490246,2446.7741086158844,2435.848244796487,2433.9860772249126,2433.5687207144524,2359.0693009922156,2360.6329815788486,2349.5809580348373,2350.0928334770547,2350.182244905639,2856.6277430038504,2802.067118473975,2811.555862223192,2855.9155530801136,2828.6452297330115,3029.0304241213994,2985.4143728039217,2969.185288804166,3056.8057547799126,3039.958911620372,2891.809795064366,2937.363269432511,2892.2052697245726,2926.674278105338,2920.5084619885224,3343.163125449064,3189.2011335976995,3398.2271915968345,3373.9399021963063,3442.545146724577,3227.740982014492,3251.7171143513906,3219.4828959080724,3225.9299460229827,3253.727707965443,3315.4854721754373,3315.6644736442445,3273.879390548376,3295.661424393036,3322.826701249832
511,2434.8199248490246,2446.7741086158844,2435.848244796487,2433.9860772249126,2433.5687207144524,2356.91545127796,2359.2523050776012,2349.5809580348373,2350.0928334770547,2350.182244905639,2856.6277430038504,2802.067118473975,2811.555862223192,2855.9155530801136,2828.6452297330115,3029.0304241213994,2985.4143728039217,2969.185288804166,3048.9219366642465,3039.958911620372,2891.809795064366,2937.361782695685,2892.019232288351,2926.653476250372,2920.5015218068834,3343.163125449064,3165.6478019964416,3398.2271915968345,3371.953259496097,3442.545146724577,3227.740982014492,3251.7171143513906,3219.4064260067444,3225.8003914822793,3253.727707965443,3315.4854721754373,3315.6644736442445,3273.879390548376,3294.372432118112,3322.826701249832
512,2434.8199248490246,2446.7741086158844,2435.848244796487,2433.9860772249126,2433.5687207144524,2356.91545127796,2359.2523050776012,2349.5809580348373,2350.0928334770547,2350.182244905639,2856.6277430038504,2802.067118473975,2811.555862223192,2855.9155530801136,2828.6452297330115,3029.0304241213994,2985.4143728039217,2969.185288804166,3048.9219366642465,3039.958911620372,2891.809795064366,2937.360206233071,2892.0033409720672,2926.63372610027,2920.4853952565995,3343.163125449064,3165.6478019964416,3398.2271915968345,3371.953259496097,3442.545146724577,3227.740982014492,3251.7171143513906,3219.33137427429,3225.6975830861406,3253.727707965443,3315.4854721754373,3315.6644736442445,3273.879390548376,3293.2386411561542,3322.826701249832
513,2434.8199248490246,2446.7741086158844,2435.848244796487,2433.9860772249126,2433.5687207144524,2356.91545127796,2359.2523050776012,2349.5809580348373,2350.0928334770547,2350.182244905639,2856.6277430038504,2802.067118473975,2811.555862223192,2855.9155530801136,2827.2125156119673,3029.0304241213994,2985.4143728039217,2969.185288804166,3048.9219366642465,3039.958911620372,2891.703703447968,2937.358562313845,2891.9792829351145,2926.575876877946,2920.4795307033332,3343.163125449064,3165.6478019964416,3398.2271915968345,3369.382046898288,3379.3371383001863,3227.740982014492,3251.7171143513906,3219.257717125349,3225.621284292526,3253.727707965443,3315.4854721754373,3315.6644736442445,3273.879390548376,3293.2386411561542,3322.826701249832
514,2434.8199248490246,2446.7741086158844,2435.848244796487,2433.9860772249126,2433.5687207144524,2356.91545127796,2359.01117793146,2349.5809580348373,2350.0928334770547,2350.182244905639,2856.6277430038504,2800.456304944604,2811.555862223192,2855.9155530801136,2827.2125156119673,3029.0304241213994,2985.4143728039217,2969.185288804166,3048.9219366642465,3039.958911620372,2891.703703447968,2937.356904332441,2891.9677772680416,2926.5683675126174,2919.7919511074283,3343.163125449064,3165.6478019964416,3398.2271915968345,3358.2461307809426,3379.3371383001863,3227.740982014492,3251.7171143513906,3219.186692387307,3225.5711849511654,3253.727707965443,3315.4854721754373,3315.6644736442445,3273.879390548376,3293.2386411561542,3322.826701249832
515,2434.8199248490246,2446.7741086158844,2435.848244796487,2429.262758418623,2433.5687207144524,2356.91545127796,2358.152685525389,2349.5809580348373,2350.0928334770547,2350.182244905639,2856.6277430038504,2800.456304944604,2811.555862223192,2855.9155530801136,2827.2125156119673,3029.0304241213994,2985.4143728039217,2969.185288804166,3043.5690530026286,3039.958911620372,2891.6723820948,2937.3553107954012,2891.9481556164055,2925.6706963328156,2919.7919511074283,3343.163125449064,3165.6478019964416,3398.2271915968345,3358.2461307809426,3379.3371383001863,3227.740982014492,3251.7171143513906,3218.9792233095754,3224.8115953308193,3253.727707965443,3315.4854721754373,3315.6644736442445,3273.879390548376,3293.2386411561542,3322.826701249832
516,2434.8199248490246,2446.7741086158844,2430.8147623037435,2429.262758418623,2433.5687207144524,2356.91545127796,2358.152685525389,2349.5809580348373,2350.0928334770547,2349.4061053223527,2856.6277430038504,2799.670373393155,2803.5682336897685,2855.9155530801136,2827.2125156119673,3029.0304241213994,2985.4143728039217,2969.185288804166,3043.5690530026286,3039.958911620372,2891.6723820948,2937.3538784194902,2891.939021740637,2925.6607441175247,2919.7919511074283,3343.163125449064,3161.018488289338,3388.209718399298,3353.4327766108518,3371.078753512942,3227.740982014492,3251.7171143513906,3218.9383982845784,3224.799048127069,3253.727707965443,3314.873879901972,3315.6644736442445,3273.879390548376,3293.2386411561542,3322.826701249832
517,2434.8199248490246,2439.4308566268055,2430.8147623037435,2429.262758418623,2433.5687207144524,2356.91545127796,2358.152685525389,2349.5809580348373,2350.0928334770547,2349.4061053223527,2856.6277430038504,2799.670373393155,2799.341471359362,2855.9155530801136,2822.328443240469,3029.0304241213994,2985.4143728039217,2969.185288804166,3043.5690530026286,3039.958911620372,2891.6723820948,2937.352714535336,2891.8346727304315,2925.651749843976,2919.7919511074283,3343.163125449064,3161.018488289338,3385.4939487102156,3353.4327766108518,3357.720737718596,3227.740982014492,3251.7171143513906,3218.898515379256,3224.799048127069,3253.727707965443,3314.873879901972,3315.228411173306,3273.879390548376,3293.2386411561542,3322.826701249832
518,2434.8199248490246,2439.4308566268055,2430.8147623037435,2428.6230238859175,2433.5687207144524,2356.91545127796,2357.8167162010363,2349.5809580348373,2350.0928334770547,2349.4061053223527,2856.6277430038504,2799.670373393155,2799.341471359362,2855.9155530801136,2822.328443240469,3029.0304241213994,2985.4143728039217,2969.185288804166,3043.5690530026286,3039.958911620372,2891.6723820948,2936.9791102632453,2891.825840324177,2925.6439352252783,2919.7919511074283,3343.163125449064,3161.018488289338,3385.4939487102156,3353.4327766108518,3352.026997048251,3227.740982014492,3251.7171143513906,3218.547188851796,3224.799048127069,3253.727707965443,3314.679270368499,3315.228411173306,3273.7565416702637,3293.2386411561542,3322.826701249832
519,2434.8199248490246,2439.4308566268055,2430.8147623037435,2428.6230238859175,2433.5687207144524,2356.91545127796,2357.8167162010363,2349.5809580348373,2350.0928334770547,2349.4061053223527,2856.6277430038504,2799.670373393155,2799.341471359362,2855.9155530801136,2822.328443240469,3029.0304241213994,2985.4143728039217,2969.185288804166,3043.5690530026286,3039.958911620372,2891.625945860262,2936.971096111946,2891.8175692033883,2925.6375171208465,2919.7919511074283,3343.163125449064,3149.0903776391897,3379.416027259491,3353.4327766108518,3340.3603060794185,3227.740982014492,3251.7171143513906,3218.5092594866987,3224.799048127069,3253.727707965443,3314.679270368499,3315.228411173306,3273.7565416702637,3293.2386411561542,3322.826701249832
520,2434.8199248490246,2439.4308566268055,2430.8147623037435,2428.6230238859175,2433.5687207144524,2356.91545127796,2357.8167162010363,2349.5809580348373,2349.171642829166,2349.4061053223527,2854.046350577676,2799.670373393155,2799.341471359362,2854.988996093563,2822.328443240469,3029.0304241213994,2985.4143728039217,2968.1975849354594,3043.5690530026286,3039.958911620372,2891.625945860262,2936.96482605803,2891.809585657511,2925.6326916364264,2919.7919511074283,3343.163125449064,3149.0192069396626,3372.0234163239415,3353.4327766108518,3340.3603060794185,3227.740982014492,3251.7171143513906,3218.472027608387,3224.799048127069,3253.727707965443,3314.679270368499,3315.228411173306,3268.523022845002,3293.2386411561542,3322.826701249832
521,2434.8199248490246,2439.4308566268055,2430.8147623037435,2428.6230238859175,2433.5687207144524,2356.91545127796,2357.74234868861,2349.5809580348373,2349.171642829166,2347.7584844092535,2850.124003757739,2799.670373393155,2799.341471359362,2854.988996093563,2822.328443240469,3029.0304241213994,2985.4143728039217,2968.1975849354594,3043.5690530026286,3039.958911620372,2891.597372869347,2936.96029260695,2891.8063971442457,2925.629619585571,2919.7919511074283,3343.163125449064,3149.0192069396626,3372.0234163239415,3353.4327766108518,3339.2875506847267,3227.740982014492,3251.7171143513906,3218.435484599876,3224.799048127069,3253.727707965443,3314.0865485209824,3315.228411173306,3264.6148200928974,3293.2386411561542,3322.826701249832
522,2434.8199248490246,2439.4308566268055,2430.8147623037435,2428.6230238859175,2433.5687207144524,2356.91545127796,2357.74234868861,2349.5809580348373,2349.171642829166,2347.7584844092535,2850.116898226579,2799.670373393155,2799.341471359362,2854.988996093563,2822.328443240469,3029.0304241213994,2985.4143728039217,2968.1975849354594,3043.5690530026286,3039.958911620372,2891.595744585176,2936.957425107834,2891.527380256491,2925.628414341042,2919.7919511074283,3343.163125449064,3149.0192069396626,3363.998831876399,3349.4271841745717,3339.2875506847267,3227.740982014492,3251.7171143513906,3218.39962183222,3224.799048127069,3253.727707965443,3314.0865485209824,3315.228411173306,3264.6148200928974,3293.2386411561542,3322.826701249832
523,2434.8199248490246,2439.4308566268055,2430.8147623037435,2427.95772109072,2433.5687207144524,2356.91545127796,2357.74234868861,2349.5809580348373,2349.171642829166,2343.88411832998,2850.116898226579,2799.670373393155,2799.341471359362,2854.988996093563,2822.328443240469,3029.0304241213994,2985.4143728039217,2968.1975849354594,3043.5690530026286,3039.958911620372,2891.594515021424,2936.957425107834,2891.516930018546,2925.628414341042,2919.7919511074283,3332.443856311348,3149.0192069396626,3353.9994801360917,3349.4271841745717,3339.2875506847267,3227.740982014492,3251.252623678413,3218.3644306720357,3224.799048127069,3253.727707965443,3313.8293945252835,3315.228411173306,3264.6148200928974,3293.2386411561542,3322.826701249832
524,2434.8199248490246,2439.4308566268055,2430.8147623037435,2426.981562482565,2431.334697672444,2356.91545127796,2357.74234868861,2349.5809580348373,2349.171642829166,2343.88411832998,2850.116898226579,2799.670373393155,2799.341471359362,2854.988996093563,2822.328443240469,3029.0304241213994,2985.4143728039217,2968.1975849354594,3043.5690530026286,3039.958911620372,2891.5937581152652,2936.297893581232,2891.505921627196,2925.628414341042,2919.753312669452,3332.443856311348,3149.0192069396626,3353.9994801360917,3349.4271841745717,3328.28587441354,3227.740982014492,3251.252623678413,3218.3299024866774,3224.799048127069,3253.727707965443,3313.8293945252835,3315.228411173306,3264.6148200928974,3293.2386411561542,3322.826701249832
525,2434.8199248490246,2439.4308566268055,2424.7898967251,2426.981562482565,2431.334697672444,2354.4864917854666,2357.74234868861,2349.5809580348373,2349.171642829166,2343.88411832998,2850.116898226579,2799.670373393155,2799.341471359362,2850.590860304969,2822.328443240469,3026.4728137337725,2985.4143728039217,2968.1975849354594,3043.5690530026286,3039.958911620372,2891.5935434711146,2936.2801915855066,2891.494279045408,2925.628414341042,2919.739732343245,3321.968618054747,3149.0192069396626,3353.9994801360917,3349.4271841745717,3328.28587441354,3227.740982014492,3251.252623678413,3218.29602864349,3224.799048127069,3253.727707965443,3313.8293945252835,3315.228411173306,3264.6148200928974,3293.2386411561542,3322.826701249832
526,2434.8199248490246,2439.4308566268055,2424.7898967251,2426.981562482565,2431.334697672444,2353.865547454509,2357.74234868861,2349.5809580348373,2349.171642829166,2343.88411832998,2850.116898226579,2799.670373393155,2799.341471359362,2850.590860304969,2821.1028136879563,3020.5444115759633,2985.4143728039217,2968.1975849354594,3043.5690530026286,3039.958911620372,2891.5935434711146,2936.263188244702,2891.040130818637,2925.628414341042,2919.726222682356,3321.968618054747,3149.0192069396626,3353.9994801360917,3349.4271841745717,3328.28587441354,3227.740982014492,3251.252623678413,3218.2628005189017,3224.799048127069,3253.727707965443,3312.8240986551077,3315.228411173306,3264.6148200928974,3293.2386411561542,3322.826701249832
527,2434.8199248490246,2439.4308566268055,2424.7898967251,2426.981562482565,2431.334697672444,2353.865547454509,2357.74234868861,2349.5809580348373,2349.171642829166,2343.88411832998,2850.116898226579,2799.670373393155,2799.341471359362,2850.590860304969,2821.1028136879563,3006.1602458805683,2985.4143728039217,2968.1975849354594,3043.5690530026286,3039.958911620372,2891.5935434711146,2936.248627152294,2891.027928790385,2925.628414341042,2919.7127810831003,3321.968618054747,3149.0192069396626,3353.9994801360917,3349.4271841745717,3328.28587441354,3227.740982014492,3251.252623678413,3218.2302094980046,3224.799048127069,3253.727707965443,3312.8240986551077,3314.9204755608107,3262.3926405506204,3293.2386411561542,3322.826701249832
528,2434.8199248490246,2439.4308566268055,2424.7898967251,2426.981562482565,2431.334697672444,2353.865547454509,2357.643630411193,2349.5809580348373,2349.171642829166,2343.88411832998,2850.116898226579,2798.12394215568,2799.341471359362,2850.590860304969,2809.753642437693,3006.1602458805683,2981.6781832128654,2968.1975849354594,3043.5690530026286,3039.958911620372,2891.5664332858096,2936.23997257165,2890.9781450587916,2925.628414341042,2919.6994274920266,3321.968618054747,3146.1117492175954,3353.9994801360917,3349.4271841745717,3328.28587441354,3227.740982014492,3251.252623678413,3217.9487822205574,3223.943801306663,3253.727707965443,3312.8240986551077,3314.9204755608107,3262.3926405506204,3293.2386411561542,3322.826701249832
529,2434.8199248490246,2439.4308566268055,2415.6360289673057,2426.981562482565,2431.334697672444,2353.865547454509,2356.9619551926394,2349.5809580348373,2349.171642829166,2343.88411832998,2850.116898226579,2795.8552854565523,2799.341471359362,2850.590860304969,2809.753642437693,3006.1602458805683,2981.6781832128654,2966.466788439795,3043.0016968889404,3039.958911620372,2891.5664332858096,2936.2316386622565,2890.968024927228,2925.235948920389,2919.686200141866,3321.968618054747,3136.5464366349056,3344.5321328832733,3349.4271841745717,3328.28587441354,3227.740982014492,3251.046310070804,3217.8998475925564,3223.943801306663,3253.727707965443,3312.8240986551077,3314.9204755608107,3262.3926405506204,3293.2386411561542,3322.826701249832
530,2434.8199248490246,2439.4308566268055,2415.6360289673057,2426.981562482565,2431.334697672444,2353.865547454509,2356.9619551926394,2349.5809580348373,2349.171642829166,2343.88411832998,2850.116898226579,2795.8552854565523,2797.8201376615884,2850.590860304969,2809.753642437693,3006.1602458805683,2981.6781832128654,2966.466788439795,3037.360477271089,3039.958911620372,2891.5664332858096,2936.223529767754,2890.9592510664497,2925.212470569324,2919.673152545943,3321.968618054747,3136.5464366349056,3344.5275907942837,3336.3097954249324,3328.28587441354,3227.0670466204306,3251.046310070804,3217.8517759035553,3223.943801306663,3253.727707965443,3311.2814070475447,3314.9204755608107,3262.3926405506204,3293.2386411561542,3322.826701249832
531,2434.8199248490246,2439.4308566268055,2415.6360289673057,2423.742259489842,2431.334697672444,2353.865547454509,2356.1886144386385,2349.5809580348373,2349.171642829166,2343.88411832998,2850.116898226579,2795.8552854565523,2797.8201376615884,2848.077103235426,2809.753642437693,3006.1602458805683,2981.6781832128654,2966.466788439795,3037.360477271089,3039.958911620372,2891.5664332858096,2936.215561085923,2890.951905296681,2925.1899283240155,2919.660348639628,3321.968618054747,3136.5464366349056,3344.5275907942837,3336.3097954249324,3328.28587441354,3227.0670466204306,3251.046310070804,3217.804555302388,3223.943801306663,3253.727707965443,3311.2814070475447,3313.7572416683283,3262.3926405506204,3293.2386411561542,3322.826701249832
532,2434.8199248490246,2439.4308566268055,2415.6360289673057,2423.742259489842,2431.334697672444,2353.865547454509,2351.112106695643,2349.5809580348373,2349.171642829166,2343.88411832998,2847.588484990874,2795.8552854565523,2797.8201376615884,2848.077103235426,2809.753642437693,3006.1602458805683,2981.6781832128654,2966.466788439795,3037.360477271089,3039.958911620372,2891.5664332858096,2936.2076612991154,2890.9460248970727,2925.168276072868,2919.3922379216683,3321.968618054747,3136.5464366349056,3344.5275907942837,3336.3097954249324,3328.28587441354,3227.0670466204306,3251.046310070804,3217.758173987716,3223.943801306663,3253.727707965443,3311.2814070475447,3313.7572416683283,3262.3926405506204,3293.2386411561542,3322.826701249832
533,2434.8199248490246,2439.4308566268055,2415.6360289673057,2423.742259489842,2431.334697672444,2353.865547454509,2351.112106695643,2344.747547586785,2349.171642829166,2343.88411832998,2841.8322139523243,2795.8552854565523,2797.8201376615884,2848.077103235426,2809.753642437693,3006.1602458805683,2981.310948623591,2966.466788439795,3037.360477271089,3039.958911620372,2891.5664332858096,2935.941808488596,2890.9416024723764,2925.147454547658,2919.3804187149644,3321.968618054747,3136.5464366349056,3344.5275907942837,3336.3097954249324,3328.28587441354,3227.0670466204306,3251.046310070804,3217.7126202151476,3223.943801306663,3253.727707965443,3311.2814070475447,3313.7572416683283,3262.3926405506204,3293.2386411561542,3321.9980383165484
534,2434.8199248490246,2439.4308566268055,2415.6360289673057,2423.742259489842,2431.334697672444,2353.865547454509,2351.112106695643,2344.747547586785,2349.171642829166,2343.88411832998,2839.1089555165645,2795.8552854565523,2797.8201376615884,2848.077103235426,2809.753642437693,3006.1602458805683,2981.310948623591,2966.466788439795,3037.360477271089,3037.7093766838607,2891.5664332858096,2935.941808488596,2890.9385887408607,2925.1273942688504,2919.37522908351,3294.768665263135,3136.5464366349056,3344.5275907942837,3336.3097954249324,3328.28587441354,3227.0670466204306,3251.046310070804,3217.6743234839287,3223.943801306663,3252.5465503278747,3311.2814070475447,3313.7572416683283,3262.3926405506204,3293.2386411561542,3321.9980383165484
